Date,Time,Open,High,Low,Close,Volume
20040901,0,3679,3769,3679,3769,316015
20040904,0,3768,3769,3768,3768,4586
20040905,0,3956,3956,3900,3954,128215
20040906,0,3939,3951,3900,3951,4142
20040907,0,3951,3951,3800,3941,10269
20040908,0,3895,3908,3800,3908,304922
20040911,0,3897,3900,3897,3898,72021
20040912,0,3900,3900,3898,3898,2578
20040914,0,3900,3900,3898,3898,894
20040915,0,3900,3900,3898,3898,1778
20040918,0,3902,4092,3902,3976,18503
20040919,0,4174,4174,4087,4087,24254
20040920,0,4291,4291,4291,4291,46906
20040921,0,4291,4292,4290,4291,14087
20040922,0,4280,4290,4280,4290,5271
20040925,0,4150,4245,4146,4245,13552
20040926,0,4240,4247,4240,4243,14926
20040928,0,4100,4236,4100,4236,2058
20040929,0,4025,4217,4025,4217,3708
20041002,0,4007,4200,4007,4088,1265442
20041004,0,4065,4243,4065,4085,15191
20041005,0,3900,4061,3900,4061,5404
20041006,0,4057,4080,4050,4060,5778
20041009,0,4057,4190,4057,4140,27981
20041010,0,4141,4141,4079,4134,6334
20041011,0,4080,4129,4079,4129,3372
20041012,0,4129,4150,3998,4115,7313
20041013,0,3910,3957,3910,3957,33212
20041016,0,3946,3956,3946,3956,3780
20041017,0,3956,3956,3956,3956,1884
20041018,0,3956,4153,3956,4134,40212
20041019,0,4128,4133,4128,4133,2525
20041020,0,4090,4132,4090,4132,616
20041023,0,3927,4101,3926,4101,6324
20041024,0,3925,4076,3897,4076,6001
20041025,0,3897,4043,3890,4043,7770
20041026,0,3895,4245,3851,4158,38057
20041027,0,4249,4250,4170,4170,5710
20041030,0,4170,4170,4160,4170,700337
20041031,0,4149,4149,3962,4111,14513
20041101,0,4105,4105,3906,4063,11373
